Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000002683,Gut,2332,-3.116093,6.087702,5,1.5105468,-5.773604,8
MGYG000002684,Gut,1822,-2.6113043,2.574459,5,2.6360738,-4.615239,8
MGYG000002685,Gut,2403,-2.5993621,3.0473256,5,1.5970376,-5.70249,8
MGYG000002686,Gut,1293,6.7118616,3.3804924,1,13.329075,-14.027616,-1
MGYG000002687,Gut,2183,-0.5564659,2.0599933,5,-3.5903232,0.7162151,5
MGYG000002688,Gut,1283,-2.329108,4.1278863,5,2.985755,-7.803973,8
MGYG000002689,Gut,1867,-1.9180374,0.7712958,5,3.7377734,-3.871803,8
MGYG000002690,Gut,1702,14.275941,4.264536,0,11.192628,15.081484,1
MGYG000002691,Gut,2714,-2.0665686,0.6947945,5,5.279256,-3.3914006,8
MGYG000002692,Gut,908,13.330732,3.0523236,0,10.492311,16.066046,1
MGYG000002693,Gut,2428,-4.2419004,1.9923334,5,9.890427,-6.2662764,7
MGYG000002694,Gut,1899,-2.157582,1.5346159,5,2.302305,-4.9715333,8
MGYG000002695,Gut,1571,-2.8566353,3.9173212,5,2.5421996,-5.833141,8
MGYG000002696,Gut,2117,-2.3416092,0.42909396,5,4.9899344,-2.648101,8
MGYG000002697,Gut,1996,-2.0120833,2.0550296,5,2.3713658,-4.971206,8
MGYG000002698,Gut,1203,-1.4248352,1.5990019,5,3.9457574,-3.844613,8
MGYG000002699,Gut,2710,-1.388988,2.2835972,5,3.2763448,-4.9696712,8
MGYG000002701,Gut,1212,-1.9892534,2.3599107,5,2.9813817,-6.293829,8
MGYG000002702,Gut,2098,-1.9612124,2.3192363,5,2.400836,-4.885261,8
MGYG000002703,Gut,1894,-0.38011822,4.9102044,5,-8.317725,8.282334,6
MGYG000002704,Gut,2385,-2.149943,0.45548123,5,5.1946177,-3.3174646,8
MGYG000002705,Gut,2372,-1.9406397,2.0481458,5,2.4011455,-4.9332314,8
MGYG000002706,Gut,1950,-0.25512677,2.2981784,5,-3.5765533,0.72779155,5
MGYG000002707,Gut,2305,-2.3288188,0.48536238,5,5.286283,-3.4182076,8
MGYG000002708,Gut,2389,-2.5896103,2.4930375,5,2.6191592,-4.7278557,8
MGYG000002709,Gut,1730,-2.1038105,2.0285478,5,2.323619,-5.0976086,8
MGYG000002710,Gut,1999,-1.374448,3.3372152,5,3.9724047,-3.1203096,8
MGYG000002711,Gut,2857,-2.013745,1.9071038,5,2.4297218,-4.9396286,8
MGYG000002712,Gut,2034,6.6271143,3.1273193,1,12.970745,-14.404852,-1
MGYG000002713,Gut,1944,-3.1274896,6.151796,5,1.5101744,-5.85349,8
MGYG000002714,Gut,1416,14.572479,7.6030126,0,11.633477,15.885793,1
MGYG000002715,Gut,1939,-1.483305,3.5407796,5,4.683994,-3.302802,8
MGYG000002716,Gut,1644,-3.7659652,5.2590876,5,4.4825025,-2.372308,8
MGYG000002717,Gut,3862,2.1810043,4.6703324,4,-3.04826,15.681402,2
MGYG000002718,Gut,2423,-1.6457579,2.7873445,5,5.5613003,-3.6921139,8
MGYG000002719,Gut,2362,-2.506453,2.5471506,5,1.7294579,-5.577046,8
MGYG000002720,Gut,1898,-1.6836244,1.3822094,5,4.4451566,-3.1553671,8
MGYG000002721,Gut,2294,4.1285458,5.6708775,4,-0.8712496,14.412714,3
MGYG000002722,Gut,1502,3.9283776,3.3283262,4,1.0221727,13.556386,3
MGYG000002723,Gut,1537,-3.6318655,5.3189178,5,2.5290627,-6.006464,8
MGYG000002724,Gut,1758,-2.1445327,0.6954872,5,4.473091,-3.1280272,8
MGYG000002725,Gut,2332,4.2041826,5.0864124,4,-0.8950511,14.303303,3
MGYG000002726,Gut,2026,-1.710024,1.6481661,5,5.1689177,-3.2877686,8
MGYG000002727,Gut,2376,-2.0520983,0.35974288,5,5.191443,-3.3595715,8
MGYG000002728,Gut,1539,14.596574,7.003485,0,11.347976,16.064213,1
MGYG000002729,Gut,1031,13.91321,3.474743,0,10.521805,16.035852,1
MGYG000002730,Gut,1419,14.591204,7.767905,0,11.644752,16.018728,1
MGYG000002731,Gut,897,14.617303,8.063094,0,11.808567,15.87525,1
MGYG000002732,Gut,1464,14.609466,7.372349,0,11.678905,16.14504,1
MGYG000002733,Gut,1641,13.851409,3.5725358,0,11.339591,15.831891,1
MGYG000002734,Gut,1637,14.559994,5.239999,0,11.374355,15.99077,1
MGYG000002735,Gut,1670,14.611511,5.613129,0,11.351791,15.314453,1
MGYG000002736,Gut,1886,-2.5030112,4.556074,5,1.8112339,-4.7192645,8
MGYG000002737,Gut,1602,4.18043,6.2125278,4,-0.9878866,16.94096,2
MGYG000002738,Gut,3138,-5.112255,1.5367622,5,9.51387,-5.816536,7
MGYG000002739,Gut,1426,14.58711,7.8218894,0,11.543877,16.055838,1
MGYG000002740,Gut,1593,14.629305,6.1541376,0,11.580534,16.162577,1
MGYG000002741,Gut,1652,14.523082,4.9012327,0,11.289759,15.76236,1
MGYG000002742,Gut,1639,14.583271,5.2307835,0,11.102954,15.809737,1
MGYG000002743,Gut,1603,14.637308,6.548864,0,11.2436285,15.917551,1
MGYG000002744,Gut,1731,14.328419,4.798119,0,10.950378,14.805405,1
MGYG000002745,Gut,1714,14.538805,5.424102,0,10.957953,15.009386,1
MGYG000002746,Gut,1552,14.511932,4.757125,0,11.63875,16.153543,1
MGYG000002747,Gut,1639,14.179333,3.4816358,0,11.206251,15.901416,1
MGYG000002748,Gut,1660,14.512608,5.2395773,0,11.14121,15.606944,1
MGYG000002749,Gut,1334,14.629792,7.7878885,0,11.573582,16.215494,1
MGYG000002750,Gut,1475,14.66005,7.0970483,0,11.74532,16.027523,1
MGYG000002751,Gut,1728,14.303732,4.33363,0,11.019168,14.913655,1
MGYG000002752,Gut,1607,14.259229,4.2882576,0,11.363233,15.9728565,1
MGYG000002753,Gut,1287,-1.1238419,3.3672335,5,4.4977756,-2.346672,8
MGYG000002754,Gut,1709,13.974694,4.0386443,0,10.917599,15.178719,1
MGYG000002755,Gut,1682,14.3658085,4.687658,0,11.080224,15.531443,1
MGYG000002756,Gut,3208,-4.309144,1.2682605,5,9.4413,-5.9384856,7
MGYG000002757,Gut,1724,14.107352,3.8276458,0,11.254809,15.08696,1
MGYG000002758,Gut,1654,-3.186161,6.2458153,5,1.4856011,-5.83338,8
MGYG000002759,Gut,1613,14.611358,6.933857,0,11.472891,15.499959,1
MGYG000002760,Gut,1739,13.954242,3.7799425,0,10.828546,14.702643,1
MGYG000002761,Gut,1011,6.2549148,4.035327,1,13.403458,-13.9466715,-1
MGYG000002762,Gut,2413,4.0227566,5.1306534,4,-0.95865524,14.292322,3
MGYG000002763,Gut,1659,14.242859,4.034752,0,11.15952,15.605576,1
MGYG000002764,Gut,1573,14.638982,6.0490355,0,11.178706,15.839547,1
MGYG000002765,Gut,1487,13.751835,3.7086704,0,10.968121,15.813808,1
MGYG000002766,Gut,1451,14.566827,7.722891,0,11.582445,16.144472,1
MGYG000002767,Gut,735,14.09057,3.4367552,0,10.498403,16.05518,1
MGYG000002768,Gut,1040,-2.239595,5.6404266,5,3.328507,-7.4187813,8
MGYG000002769,Gut,1032,-3.839396,12.314914,2,-8.407824,-10.123735,0
MGYG000002770,Gut,2167,-1.5558921,11.407322,3,16.28665,1.9066067,4
MGYG000002771,Gut,1399,-2.9734106,7.1943865,5,1.3297323,-3.3608847,8
MGYG000002772,Gut,2423,-6.1544213,1.9833783,5,9.532922,-6.410454,7
MGYG000002773,Gut,1224,-3.6272585,11.741691,2,-8.815307,-10.204097,0
MGYG000002774,Gut,2737,1.3230513,9.464603,3,13.131435,5.280275,4
MGYG000002775,Gut,1720,14.08064,3.5756721,0,11.0312195,14.8474245,1
MGYG000002776,Gut,1486,-1.6192521,1.2354752,5,4.8420596,-3.1319048,8
MGYG000002777,Gut,1271,-3.628862,2.4658298,5,-7.1520047,-1.7915637,5
MGYG000002778,Gut,1671,13.880055,3.9228983,0,11.374225,15.457674,1
MGYG000002779,Gut,2584,-2.3514218,3.5804665,5,16.30817,1.8920382,4
MGYG000002780,Gut,2199,-1.2441597,1.2016383,5,5.0645847,-4.933307,8
MGYG000002781,Gut,1488,-2.196002,4.3940034,5,2.872078,-7.8872886,8
MGYG000002782,Gut,1748,6.7937093,3.0018415,1,12.429827,12.922528,1
MGYG000002783,Gut,1674,2.621736,6.0506306,4,-0.72008485,16.437313,2
MGYG000002784,Gut,1472,3.77951,7.461997,4,0.6824935,14.932693,3
MGYG000002785,Gut,1467,-6.0543637,2.0144541,5,9.634613,-5.915606,7
MGYG000002786,Gut,1339,-1.3208733,5.398571,5,4.5667496,4.590975,-1
MGYG000002787,Gut,2876,1.2474581,9.601828,3,13.242965,5.272867,4
MGYG000002788,Gut,1065,-1.6935861,3.798108,5,3.1617658,-7.5741577,8
MGYG000002789,Gut,1679,1.1564549,9.886337,3,13.618179,5.2308936,4
MGYG000002790,Gut,936,-1.733617,3.846665,5,3.174582,-7.52622,8
MGYG000002791,Gut,1336,-5.0289006,2.3602407,5,6.024895,-3.2885008,8
MGYG000002792,Gut,1252,-3.63204,2.4657452,5,-7.2211957,-1.7695576,5
MGYG000002793,Gut,1089,14.614372,7.866822,0,11.704482,16.169264,1
MGYG000002794,Gut,1566,-1.658188,1.3614972,5,4.4228415,-3.1829953,8
MGYG000002795,Gut,1441,-1.2039903,3.2339578,5,3.8884554,-3.2302225,8
MGYG000002797,Gut,932,-3.3492174,11.746612,2,-8.499753,-10.149352,0
MGYG000002798,Gut,1150,-4.0152793,12.57807,2,-8.714717,-10.212533,0
MGYG000002799,Gut,908,-2.93769,13.512139,3,-2.5625875,-14.768147,0
MGYG000002800,Gut,2365,2.068921,5.310343,4,-6.4664183,-1.5720221,5
MGYG000002801,Gut,1547,7.00153,2.8074055,1,12.518944,12.841346,1
MGYG000002802,Gut,2015,-3.8276958,5.1675525,5,4.603914,-2.2343142,8
MGYG000002803,Gut,1462,-2.4537249,8.49826,5,-12.274147,1.6727896,-1
MGYG000002804,Gut,1026,-2.008639,13.189292,3,-2.6516469,-15.13772,0
MGYG000002805,Gut,1743,-3.0062835,6.167285,5,1.6196846,-3.6065576,8
MGYG000002807,Gut,1459,-3.2010255,6.6964135,5,1.3527681,-3.388724,8
MGYG000002808,Gut,1170,14.6421175,7.7252145,0,11.2758045,15.622192,1
MGYG000002809,Gut,1551,-1.084229,1.0746701,5,5.49196,-5.2756143,8
MGYG000002810,Gut,1509,-3.6740932,5.286344,5,2.5266938,-6.0122094,8
MGYG000002811,Gut,1204,-3.6067398,11.983562,2,-8.8506565,-10.2747555,0
MGYG000002812,Gut,741,-3.0120122,13.420859,3,-2.5473073,-14.68402,0
MGYG000002813,Gut,1558,-0.78871053,8.273458,-1,-6.0556045,10.2377,6
MGYG000002814,Gut,872,-2.5258453,13.1454115,3,-2.7352798,-14.874451,0
MGYG000002815,Gut,1545,-3.7039251,10.779176,2,8.707555,-2.0499692,8
MGYG000002816,Gut,4516,2.5251646,-5.5468597,-1,-11.104465,11.655478,6
MGYG000002817,Gut,5323,3.2101169,3.2933729,4,9.746334,5.796865,4
MGYG000002818,Gut,3753,-4.159301,11.360403,2,10.347887,-3.1229317,8
MGYG000002819,Gut,1661,0.7183291,14.2188835,-1,-7.033386,-0.98324364,5
MGYG000002820,Gut,794,-1.6127238,4.746514,5,-7.1237783,-1.6934377,5
MGYG000002821,Gut,1650,-2.368638,9.3430605,5,8.6319475,-2.1424341,8
MGYG000002822,Gut,913,1.1807417,11.028868,3,13.387264,3.9488578,4
MGYG000002823,Gut,4016,2.4931238,-6.1618705,-1,-10.942768,11.384816,6
MGYG000002824,Gut,1602,14.618516,5.942735,0,11.911171,15.241067,1
MGYG000002825,Gut,4509,2.6020696,-5.6749926,-1,-11.134527,11.327902,6
MGYG000002826,Gut,940,0.86087555,11.394836,3,13.446284,3.9719157,4
MGYG000002827,Gut,4630,5.609146,2.3569531,1,-9.6294155,10.290715,6
MGYG000002828,Gut,1752,-2.2691169,0.1167132,5,5.2404394,-3.4014192,8
MGYG000002829,Gut,4718,-3.4983206,1.306251,5,8.629475,-5.253797,7
MGYG000002830,Gut,1595,0.7254357,14.225733,-1,-7.0214953,-0.9753787,5
MGYG000002831,Gut,1198,-2.2076046,5.4067645,5,3.4721124,-7.2182255,8
MGYG000002832,Gut,1803,3.3001707,6.812787,4,-0.98889035,16.937784,2
MGYG000002834,Gut,2426,3.2192764,6.8837824,4,-1.1084356,17.454576,2
MGYG000002835,Gut,2480,-4.6142445,2.422633,5,9.805638,-5.7928786,7
MGYG000002836,Gut,3815,-3.6864364,8.273986,5,10.127009,-4.6998878,7
MGYG000002837,Gut,2933,-4.724041,1.8553804,5,9.500837,-6.0575137,7
MGYG000002838,Gut,3164,-4.246984,1.7554551,5,9.277053,-6.3347893,7
MGYG000002839,Gut,1523,-0.34838971,11.593213,3,13.2523775,3.9545686,4
MGYG000002840,Gut,2424,-2.1167216,0.2618348,5,5.052408,-3.190339,8
MGYG000002841,Gut,2302,1.3205512,1.768067,-1,4.9089084,-2.4126987,8
MGYG000002842,Gut,530,2.2451978,7.176419,4,12.596374,12.719529,1
MGYG000002843,Gut,1465,0.88749444,11.381053,3,13.446562,4.024937,4
MGYG000002844,Gut,1784,14.195105,3.938502,0,11.039723,14.538078,1
MGYG000002845,Gut,2531,-4.9851093,1.8659686,5,9.502119,-6.5117893,7
MGYG000002846,Gut,2862,-0.84993607,2.0251257,5,-3.5936298,0.7103944,5
MGYG000002847,Gut,1624,14.330674,4.9509583,0,11.366918,15.838134,1
MGYG000002848,Gut,1535,-3.0282948,7.0274057,5,1.333422,-3.3608325,8
MGYG000002849,Gut,1620,14.646535,5.8953867,0,11.271545,15.774387,1
MGYG000002850,Gut,1490,14.65473,6.0898685,0,11.53177,15.982248,1
MGYG000002851,Gut,1672,14.468582,5.469744,0,11.008497,15.310307,1
MGYG000002852,Gut,1687,14.133823,3.7906678,0,11.006004,15.307101,1
MGYG000002853,Gut,1595,14.618939,5.3761225,0,11.32482,15.829464,1
MGYG000002854,Gut,1812,-3.9113803,11.565786,2,8.702645,-2.7651947,8
MGYG000002855,Gut,1504,14.72292,7.1563015,0,11.381554,15.816771,1
MGYG000002857,Gut,2044,-3.4032815,1.7813438,5,2.6061227,-4.8106422,8
MGYG000002858,Gut,1722,13.846362,3.6929317,0,10.962072,14.849896,1
MGYG000002859,Gut,1801,13.491438,3.0870762,0,11.055826,14.430752,1
MGYG000002860,Gut,1682,14.374796,4.833843,0,10.989162,15.05605,1
MGYG000002861,Gut,1968,1.3109905,3.77472,4,-6.510103,-1.5755196,5
MGYG000002863,Gut,1556,-1.688458,2.9639215,5,5.6056023,-3.6972754,8
MGYG000002864,Gut,1587,14.710866,6.445472,0,11.354721,15.8756075,1
MGYG000002865,Gut,1493,14.3373375,4.4808493,0,11.341041,16.135698,1
MGYG000002866,Gut,1280,14.611603,7.2765274,0,11.91041,16.01119,1
MGYG000002867,Gut,1440,4.190276,3.1728897,4,1.230094,13.395779,3
MGYG000002868,Gut,1206,2.794464,5.364405,4,-0.41194868,14.646956,3
MGYG000002869,Gut,1667,14.560606,5.7610383,0,11.047904,15.470893,1
MGYG000002870,Gut,870,-1.7029305,12.829665,3,-2.5531807,-14.8673725,0
MGYG000002871,Gut,1161,14.660785,7.4890313,0,11.379822,15.9591875,1
MGYG000002872,Gut,2344,-3.5994837,5.2538233,5,2.310457,-5.5598116,8
MGYG000002873,Gut,1306,-1.4695667,5.5371466,5,-2.5933876,5.9091144,5
MGYG000002874,Gut,2040,-2.4137163,1.3859099,5,4.6894383,-2.2413006,8
MGYG000002875,Gut,1833,4.346533,5.208091,4,-0.40258595,14.538747,3
MGYG000002876,Gut,1915,-4.0727115,6.9810143,5,7.5793304,-3.2393708,8
MGYG000002877,Gut,1808,4.2987585,6.255953,4,-1.1111404,17.000935,2
MGYG000002878,Gut,1921,-3.9675467,7.2118344,5,1.3738841,14.123896,3
MGYG000002879,Gut,474,-2.2194855,4.6898465,5,-5.502478,-9.217847,0
MGYG000002880,Gut,1756,-3.4089131,7.276179,5,1.1087545,-4.7968345,8
MGYG000002881,Gut,1018,-3.6426318,5.874127,5,0.9586778,-4.634997,8
MGYG000002882,Gut,1909,-2.1071987,0.604243,5,4.4691753,-3.1861253,8
MGYG000002883,Gut,1225,-2.2557592,8.665505,5,-12.323018,1.7409959,-1
MGYG000002884,Gut,1483,-2.8237457,7.601899,5,-12.253069,1.7170129,-1
MGYG000002885,Gut,2775,5.91211,1.6119846,1,-9.714895,10.3416605,6
MGYG000002886,Gut,3647,5.679104,1.7241992,1,-9.308482,10.150768,6
MGYG000002887,Gut,1275,-3.9414978,10.564934,2,8.715415,-2.0431724,8
MGYG000002888,Gut,1951,6.3926454,1.6355063,1,-5.8359594,3.0511353,5
MGYG000002889,Gut,4065,2.7594714,-6.045714,-1,-10.722238,11.192439,6
MGYG000002890,Gut,1405,1.1946586,11.1518135,3,13.374729,3.919837,4
MGYG000002891,Gut,1592,1.1893408,11.171613,3,13.367161,3.9196885,4
MGYG000002892,Gut,1060,-3.7062056,10.758698,2,8.715647,-2.036745,8
MGYG000002893,Gut,1764,3.4498022,-2.6589365,-1,-9.101036,8.738617,6
MGYG000002894,Gut,1770,6.354329,1.515621,1,-6.3885913,2.8308747,5
MGYG000002895,Gut,1229,6.4286547,1.536873,1,-6.3005204,2.9180212,5
MGYG000002896,Gut,1045,-2.36623,9.326525,5,8.649918,-2.115177,8
MGYG000002897,Gut,1610,6.383586,1.1201603,1,-6.4861813,2.8460414,5
MGYG000002898,Gut,1901,3.4069362,-2.6612184,-1,-9.084748,8.750259,6
MGYG000002899,Gut,1581,6.3705373,1.0932112,1,-6.424569,2.8873637,5
MGYG000002900,Gut,1972,6.740108,2.1682377,1,-6.279023,2.8139613,5
MGYG000002901,Gut,994,-3.718185,10.762114,2,8.670596,-2.0833595,8
MGYG000002902,Gut,825,0.6559029,14.143225,-1,-7.0944066,-1.0454727,5
MGYG000002903,Gut,1088,-1.5526357,4.7890162,5,-7.150085,-1.6751039,5
MGYG000002904,Gut,4819,2.5271864,-5.6046963,-1,-11.049854,11.38,6
MGYG000002905,Gut,1904,2.7569182,6.208511,4,-0.64604545,14.680482,3
MGYG000002907,Gut,3132,-1.4889681,5.5185895,5,-6.3027573,-1.6806754,5
MGYG000002908,Gut,1131,2.2181263,7.155019,4,12.627487,12.686348,1
MGYG000002909,Gut,1044,-1.8199006,12.675682,3,13.4227915,3.9209635,4
MGYG000002910,Gut,1556,6.3415003,3.414382,1,13.195923,-14.167647,-1
MGYG000002911,Gut,1683,14.053242,3.340288,0,11.26697,15.139577,1
MGYG000002912,Gut,1324,-2.5412176,5.5657344,5,3.0017912,-7.7000566,8
MGYG000002913,Gut,1615,-2.2686775,4.618353,5,2.0227551,-5.828537,8
MGYG000002914,Gut,1177,6.8868217,2.9068122,1,12.493889,12.853903,1
MGYG000002915,Gut,1401,14.671909,6.306756,0,11.410376,15.928275,1
MGYG000002916,Gut,1517,14.358338,4.3759203,0,11.471969,16.031548,1
MGYG000002917,Gut,1674,14.245092,4.351741,0,11.160635,15.242039,1
MGYG000002918,Gut,1670,14.089333,3.60992,0,11.31638,15.694405,1
MGYG000002919,Gut,1840,13.682123,3.054403,0,11.123667,14.280535,1
MGYG000002920,Gut,1604,4.0832343,5.9827228,4,-0.1806429,14.541439,3
MGYG000002921,Gut,1073,14.599518,7.919464,0,11.796224,15.833342,1
MGYG000002922,Gut,1625,4.097068,4.532137,4,1.2700541,14.048537,3
MGYG000002923,Gut,1545,14.611976,6.24325,0,11.571285,15.942801,1
MGYG000002924,Gut,2158,6.9181685,2.9375267,1,12.954749,-14.419801,-1
MGYG000002925,Gut,1081,-1.8268526,12.653424,3,-2.6289425,-15.243352,0
MGYG000002926,Gut,1615,-2.1778333,0.5238816,5,4.425935,-3.2578332,8
MGYG000002927,Gut,1348,14.660388,7.5981317,0,11.801481,15.874204,1
MGYG000002928,Gut,946,13.565124,3.0446029,0,10.486199,16.06683,1
MGYG000002929,Gut,1214,14.677564,6.7316713,0,11.907125,15.859935,1
MGYG000002930,Gut,1906,2.6525,6.717103,4,-0.7643145,16.521484,2
MGYG000002931,Gut,587,3.804979,7.434204,4,0.68579125,14.937362,3
MGYG000002932,Gut,1784,13.832923,3.178646,0,10.968066,14.457279,1
MGYG000002933,Gut,2395,1.9071932,5.0914536,4,-2.3566737,16.353848,2
MGYG000002934,Gut,2538,-2.4568303,2.9954822,5,5.1447406,-4.264009,8
MGYG000002935,Gut,2117,2.1793435,5.0014796,4,-2.3277097,16.4191,2
MGYG000002936,Gut,1542,14.567979,6.985404,0,11.633999,15.878094,1
MGYG000002937,Gut,2656,-1.5151004,4.8033633,5,10.518399,5.7968264,4
MGYG000002938,Gut,2243,-3.6760116,8.162715,5,10.37509,-3.0913265,8
MGYG000002939,Gut,2767,0.291475,11.113296,3,12.803235,5.235655,4
MGYG000002940,Gut,1024,3.662431,3.9869554,4,-7.6836557,2.9814405,5
MGYG000002941,Gut,1484,6.4374948,1.3998449,1,-6.4627786,2.8485773,5
MGYG000002942,Gut,443,0.5301866,8.252214,-1,-5.7573977,-8.600117,0
MGYG000002943,Gut,2397,6.724577,2.168936,1,-6.166096,2.846537,5
MGYG000002944,Gut,2353,-2.2421708,0.013389927,5,5.281524,-3.4711466,8
MGYG000002945,Gut,3563,-4.032262,1.8272007,5,8.914857,-6.1078095,7
MGYG000002946,Gut,3792,-2.4834356,1.1017878,5,8.632185,-5.243891,7
MGYG000002947,Gut,1569,13.654381,3.493334,0,11.448764,16.005856,1
MGYG000002948,Gut,1754,13.891254,3.4744895,0,11.029287,14.593515,1
MGYG000002949,Gut,4132,-5.299405,1.9014083,5,8.791003,-6.0043797,7
MGYG000002950.1,Gut,1215,-3.8846948,10.5043745,2,12.929323,3.5826702,4
MGYG000002951,Gut,451,-2.3632636,8.515438,5,-5.7534866,-8.610471,0
MGYG000002952,Gut,966,-1.3025248,11.480116,3,15.964959,2.1978729,4
MGYG000002953,Gut,3221,-2.30429,0.068600096,5,5.3427024,-3.4803839,8
MGYG000002954,Gut,2097,-4.1113696,6.8459187,5,7.5635867,-3.2262475,8
MGYG000002955,Gut,1807,-0.2539034,2.2972791,5,-3.6026225,0.7012802,5
MGYG000002956,Gut,1080,1.0486178,10.121862,3,13.803577,5.4383826,4
MGYG000002957,Gut,1428,6.4387746,3.486316,1,13.184268,-14.177368,-1
MGYG000002958,Gut,1736,13.929677,3.2327135,0,10.945781,14.756898,1
MGYG000002959,Gut,1455,-3.9761422,10.632014,2,8.4704,-2.3381934,8
MGYG000002960,Gut,2120,3.241602,6.8490424,4,-1.0920135,17.422012,2
MGYG000002961,Gut,1688,14.142477,3.8504982,0,11.868069,15.042471,1
MGYG000002962,Gut,2867,-4.977126,12.182395,2,10.635868,-3.3510075,8
MGYG000002963,Gut,4148,-1.3297462,11.504804,3,10.197543,-4.7141223,7
MGYG000002964,Gut,2072,-1.9708176,1.5191401,5,5.122648,-3.2813153,8
MGYG000002965,Gut,1827,-2.5762565,2.2935154,5,2.3629262,-4.6280065,8
MGYG000002966,Gut,3706,-4.726689,1.688175,5,9.099691,-5.889395,7
MGYG000002967,Gut,2435,0.25383374,11.137437,3,12.771988,5.24882,4
MGYG000002968,Gut,1721,14.289845,4.7028913,0,10.988556,14.883749,1
MGYG000002969,Gut,1631,-2.8391855,2.7307205,5,-6.749358,-2.3028593,5
MGYG000002970,Gut,1618,14.495295,5.5568504,0,11.259591,15.844081,1
MGYG000002971,Gut,1609,14.180271,3.595438,0,11.243013,15.783097,1
MGYG000002972,Gut,1121,2.3671756,6.9812603,4,12.60134,12.711304,1
MGYG000002974,Gut,2035,-3.6632354,2.2364488,5,9.985211,-6.012522,7
MGYG000002975,Gut,1533,-4.0924487,7.0060186,5,7.5875034,-3.1749892,8
MGYG000002976,Gut,481,0.5040859,8.219359,-1,-5.7694054,-8.577086,0
MGYG000002977,Gut,1032,2.1807096,7.198817,4,-7.6562967,2.981047,5
MGYG000002978,Gut,1734,14.398797,5.0035224,0,10.932934,14.801488,1
MGYG000002980,Gut,1835,-1.9916266,2.7358875,5,1.7742795,-3.8194542,8
MGYG000002981,Gut,1721,13.468645,3.2119923,0,10.978635,14.823503,1
MGYG000002982,Gut,918,0.9592763,11.389604,3,13.459576,3.9526215,4
MGYG000002983,Gut,1019,-2.085857,12.919624,3,13.425036,3.918583,4
MGYG000002984,Gut,1362,-2.839902,5.830895,5,2.154323,-6.0544224,8
MGYG000002985,Gut,2096,-5.659388,1.4364203,5,9.698363,-5.7174683,7
MGYG000002986,Gut,1660,-1.9878322,12.842013,3,13.427379,3.9112337,4
MGYG000002987,Gut,536,0.52503604,8.229938,-1,-5.761937,-8.592663,0
MGYG000002988,Gut,1603,6.665141,2.2283556,1,-6.4407573,2.8119035,5
MGYG000002989,Gut,2464,-5.692604,1.490827,5,9.736663,-5.769603,7
MGYG000002990,Gut,1388,-4.0216274,1.38768,5,-7.1608567,-1.7765357,5
MGYG000002991,Gut,1709,14.057797,3.8357062,0,10.934761,14.858605,1
MGYG000002992,Gut,2108,-6.0464225,1.9626852,5,9.558789,-6.4884787,7
MGYG000002993,Gut,2139,-1.3506256,3.221656,5,3.8906717,-3.0659864,8
MGYG000002994,Gut,1974,1.312228,3.7790504,4,-6.493279,-1.5930519,5
MGYG000002995,Gut,3926,-2.5417218,1.1008068,5,8.615987,-5.2676487,7
MGYG000002996,Gut,1979,-0.22831763,2.3155596,5,-3.5650668,0.7386707,5
MGYG000002997,Gut,1384,1.0796862,10.598452,3,13.4526005,4.1276665,4
MGYG000002998,Gut,1050,2.2065938,7.179536,4,12.619652,12.689014,1
MGYG000002999,Gut,656,6.434419,1.4098971,1,-6.4529595,3.14215,5
MGYG000003000,Gut,1113,6.443382,1.4114503,1,-6.45435,3.2094576,5
MGYG000003001,Gut,1660,-1.4333092,3.4613163,5,9.221441,-4.7042055,7
MGYG000003002,Gut,1717,1.210089,11.102586,3,13.400269,4.002329,4
MGYG000003003,Gut,1456,2.2294097,7.1177,4,13.37449,-13.951508,-1
MGYG000003004,Gut,2171,-2.522193,2.3538432,5,2.3682249,-4.664039,8
MGYG000003005,Gut,2180,-3.7181716,6.1715584,5,0.8776808,-4.7127857,8
MGYG000003006,Gut,1389,14.680742,6.744124,0,11.503031,16.267576,1
MGYG000003007,Gut,1762,13.868394,3.1542325,0,10.975497,14.590834,1
MGYG000003008,Gut,509,0.5332348,8.24164,-1,-5.7767253,-8.576264,0
MGYG000003009,Gut,1047,-4.220428,1.2618693,5,9.312925,-4.825176,7
MGYG000003010,Gut,1262,-0.36350584,11.614181,3,13.321066,3.9282792,4
MGYG000003011,Gut,1677,14.154866,3.9415858,0,10.964121,15.474701,1
MGYG000003012,Gut,2866,-5.4761634,1.747892,5,9.5867815,-5.8273487,7
MGYG000003013,Gut,2070,-4.250479,1.2345471,5,9.411322,-4.92038,7
MGYG000003014,Gut,1382,6.4353013,1.3996739,1,-6.4823756,2.8009079,5
MGYG000003015,Gut,1667,3.457387,-2.651901,-1,-9.110484,8.737783,6
MGYG000003016,Gut,3389,5.487815,1.835388,1,-9.777955,10.406501,6
MGYG000003017,Gut,1835,1.1824796,6.803128,4,-7.9845695,8.02099,6
MGYG000003018,Gut,1871,3.9492428,3.2219334,4,1.1756427,13.348782,3
MGYG000003019,Gut,1129,4.1384754,3.18524,4,1.1241037,13.555629,3
MGYG000003020,Gut,1169,14.604687,7.3956494,0,11.844382,15.977409,1
MGYG000003021,Gut,615,3.437593,-2.678353,-1,-9.127899,8.730648,6
