Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000002420,Gut,2489,1.5450526,8.558595,6,10.650527,-2.2949233,6
MGYG000002421,Gut,2518,-1.6348035,16.670124,2,10.3880825,3.8701353,-1
MGYG000002422,Gut,1729,-0.30010954,11.711629,4,-5.97899,-0.3151221,1
MGYG000002423,Gut,4395,6.170208,-2.4224522,-1,-12.501981,-2.18433,1
MGYG000002424,Gut,2057,-3.0276346,9.378758,4,9.050322,-3.7211263,6
MGYG000002425,Gut,1975,-0.14952484,11.572852,4,-6.179864,-0.5195012,1
MGYG000002426,Gut,1771,-0.17731905,11.587895,4,-6.1487083,-0.4872069,1
MGYG000002427,Gut,1783,-0.17723873,11.584935,4,-6.1496897,-0.48832545,1
MGYG000002428,Gut,1907,-0.19222549,11.619543,4,-6.169562,-0.50899297,1
MGYG000002429,Gut,1757,-0.18478125,11.597358,4,-6.1738086,-0.51264304,1
MGYG000002430,Gut,1808,-0.17511931,11.611431,4,-6.1861033,-0.5246795,1
MGYG000002431,Gut,1783,-0.21925451,11.615394,4,-6.151979,-0.4904438,1
MGYG000002432,Gut,1868,-0.18517905,11.58798,4,-6.1978006,-0.5368341,1
MGYG000002433,Gut,1845,-0.17044488,11.581161,4,-6.2008004,-0.5400445,1
MGYG000002434,Gut,1810,-0.20728482,11.576839,4,-6.176122,-0.51529855,1
MGYG000002435,Gut,1835,-0.16314605,11.56833,4,-6.179744,-0.5188453,1
MGYG000002436,Gut,5358,6.3329015,5.4921803,1,-11.477766,-1.2228009,1
MGYG000002437,Gut,4820,-4.703992,4.226965,4,8.892276,1.5302597,7
MGYG000002438,Gut,3964,1.6328216,8.122599,6,-10.335552,9.227895,3
MGYG000002439,Gut,4992,-4.19321,4.753339,4,9.308283,1.8699515,7
MGYG000002440,Gut,2159,4.9862037,6.1379623,5,15.487742,14.724507,0
MGYG000002441,Gut,2485,4.9928837,6.129729,5,15.492856,14.73205,0
MGYG000002442,Gut,2947,5.0094495,6.1253433,5,15.479858,14.716101,0
MGYG000002443,Gut,1626,-0.15155402,11.556948,4,-6.0226264,-0.35775843,1
MGYG000002444,Gut,2389,-1.126375,14.5606575,3,15.989053,6.8005958,5
MGYG000002445,Gut,2797,-4.774055,5.374795,4,9.67539,2.1416469,7
MGYG000002446,Gut,1686,-1.8951696,11.073302,4,-2.4892821,-6.0399427,2
MGYG000002447,Gut,2107,-0.7605036,5.8281937,4,-9.596252,0.22290535,1
MGYG000002448,Gut,2176,-3.0846841,2.576204,4,11.600469,-1.6721267,6
MGYG000002449,Gut,3740,1.388418,7.9288726,6,-10.35663,9.168491,3
MGYG000002450,Gut,1757,5.581905,6.7457695,5,10.759587,15.607508,0
MGYG000002451,Gut,2276,4.948865,5.839963,5,15.436446,14.668357,0
MGYG000002452,Gut,2010,-1.35539,3.882206,4,-0.8497714,10.225675,3
MGYG000002453,Gut,2097,-1.331709,3.8832548,4,-0.8109983,10.260225,3
MGYG000002454,Gut,1952,-1.3424773,3.866184,4,-0.82748294,10.243741,3
MGYG000002455,Gut,5047,1.1892953,8.621098,6,-10.127582,9.653549,3
MGYG000002456,Gut,1521,4.9557896,7.837081,-1,-2.5632825,-5.989874,2
MGYG000002457,Gut,3610,-2.1188908,14.213817,3,-1.3653172,-5.4015393,2
MGYG000002458,Gut,3996,4.7881017,-1.0079126,-1,-12.486849,-2.9961476,1
MGYG000002459,Gut,1530,6.0832195,5.366143,1,-2.1023319,-15.19382,2
MGYG000002460,Gut,4155,6.122702,-2.342466,-1,-12.781441,-2.4057267,1
MGYG000002461,Gut,4101,4.7903323,-1.0176842,-1,-12.48773,-2.9697313,1
MGYG000002462,Gut,3788,4.806034,-1.0359163,-1,-12.495896,-2.9937675,1
MGYG000002463,Gut,5949,6.6481752,5.3335996,1,-11.572653,-1.3270447,1
MGYG000002464,Gut,3228,-4.8090763,4.1296196,4,7.980209,3.3809009,7
MGYG000002465,Gut,4244,4.778713,-1.0070438,-1,-12.482082,-2.9750087,1
MGYG000002466,Gut,4150,4.804669,-1.0401242,-1,-12.484466,-2.9507875,1
MGYG000002467,Gut,4323,4.782249,-1.0152663,-1,-12.509109,-2.9271245,1
MGYG000002468,Gut,3123,-2.7890692,13.580501,3,12.047608,8.074899,5
MGYG000002469,Gut,1969,6.1094265,5.372314,1,-2.1006315,-15.19977,2
MGYG000002470,Gut,4288,1.2387995,8.645883,6,-10.118362,9.660931,3
MGYG000002471,Gut,3990,4.7833858,-1.0113273,-1,-12.492005,-2.967726,1
MGYG000002472,Gut,2426,1.7950699,4.958923,5,11.558362,8.428676,5
MGYG000002473,Gut,2965,-0.67461205,5.8850436,4,-0.3097966,10.746219,3
MGYG000002474,Gut,3486,5.634109,-1.8215764,-1,-12.475916,-2.2289162,1
MGYG000002475,Gut,4100,-4.5664954,4.1745577,4,8.808808,1.4656904,7
MGYG000002476,Gut,4073,4.781438,-1.0105296,-1,-12.476081,-2.9864233,1
MGYG000002477,Gut,4731,5.7334614,-1.8714268,-1,-13.068983,-2.6740599,1
MGYG000002478,Gut,4275,1.1828247,8.689258,6,-10.07419,9.623504,3
MGYG000002479,Gut,1541,-2.1231582,9.686215,4,-6.133288,-0.46695065,1
MGYG000002480,Gut,2161,5.0838614,6.4277816,5,15.417674,14.651048,0
MGYG000002481,Gut,4121,6.7511415,5.2055326,1,-11.312284,-1.0860423,1
MGYG000002482,Gut,1780,-2.7542202,9.312116,4,9.484038,-3.2711036,6
MGYG000002483,Gut,3259,-4.544806,4.369303,4,9.645561,2.1739,7
MGYG000002484,Gut,3991,6.0985003,-2.3085828,-1,-12.762492,-2.375049,1
MGYG000002485,Gut,2457,-0.98662233,18.139952,2,13.713817,10.558236,5
MGYG000002486,Gut,2934,-0.9689485,18.161537,2,13.733661,10.573909,5
MGYG000002487,Gut,2771,5.0501676,6.189384,5,15.477303,14.716194,0
MGYG000002488,Gut,4553,4.0802493,-1.0668107,-1,-12.497951,-3.1635394,1
MGYG000002489,Gut,1955,-1.4083688,7.0263977,4,-10.738892,0.11617317,1
MGYG000002490,Gut,5409,2.1367826,7.051841,6,-1.0419271,-5.8733997,2
MGYG000002491,Gut,4745,6.0440135,-2.2847762,-1,-12.969126,-2.4133384,1
MGYG000002492,Gut,3057,-3.7848122,9.823502,4,7.90716,3.5214293,7
MGYG000002493,Gut,2911,-2.8238485,13.632271,3,12.051612,8.073587,5
MGYG000002494,Gut,4429,5.8619018,-1.9867556,-1,-13.002826,-2.664949,1
MGYG000002495,Gut,4705,5.752875,-1.8891368,-1,-13.07124,-2.7022934,1
MGYG000002496,Gut,4103,5.8479075,-1.9276237,-1,-13.005367,-2.682142,1
MGYG000002497,Gut,4630,6.106225,-2.3379745,-1,-12.957739,-2.220563,1
MGYG000002498,Gut,4285,5.6784797,-2.5090368,-1,-12.810049,-2.358835,1
MGYG000002499,Gut,4418,5.6960487,-2.5356345,-1,-12.828962,-2.3633826,1
MGYG000002500,Gut,4617,5.6643004,-2.4876873,-1,-12.881506,-2.3789773,1
MGYG000002501,Gut,4266,5.689388,-2.5447674,-1,-12.81325,-2.36274,1
MGYG000002502,Gut,4855,5.716597,-2.5177877,-1,-12.8971195,-2.3469393,1
MGYG000002503,Gut,4304,5.6670656,-2.4821057,-1,-12.837832,-2.349051,1
MGYG000002504,Gut,4570,5.6755176,-2.517724,-1,-12.871137,-2.3672352,1
MGYG000002505,Gut,1937,-1.0419863,6.6084237,4,-10.201562,0.14002354,1
MGYG000002506,Gut,4835,5.562458,-1.635553,-1,-13.071505,-2.7116134,1
MGYG000002507,Gut,4538,5.5369596,-1.6097842,-1,-13.088499,-2.7544727,1
MGYG000002508,Gut,3874,4.7858067,-1.0115572,-1,-12.679173,-2.8351414,1
MGYG000002509,Gut,1866,4.764363,5.9570556,5,15.356232,14.577897,0
MGYG000002510,Gut,4780,6.165058,-2.4816597,-1,-13.0183735,-2.1743686,1
MGYG000002511,Gut,5116,6.1223397,-2.4468815,-1,-13.010507,-2.167202,1
MGYG000002512,Gut,3494,5.208881,-1.4758666,-1,-12.541867,-3.1706803,1
MGYG000002513,Gut,3474,5.195836,-1.4698447,-1,-12.527836,-3.1598759,1
MGYG000002514,Gut,3601,4.057249,-1.0745915,-1,-12.5253105,-3.1729054,1
MGYG000002515,Gut,4230,5.546037,-1.6114963,-1,-13.049743,-2.7260451,1
MGYG000002516,Gut,3186,4.058176,-1.0821474,-1,-12.526899,-3.1792705,1
MGYG000002517,Gut,3130,-4.939603,5.2917833,4,8.033775,3.446421,7
MGYG000002518,Gut,4529,6.1152554,-2.318327,-1,-12.567026,-2.2535875,1
MGYG000002519,Gut,4364,5.688178,-2.5355494,-1,-12.835169,-2.3630428,1
MGYG000002520,Gut,4804,6.162773,-2.504538,-1,-12.937904,-2.3018696,1
MGYG000002521,Gut,5663,5.7775054,-1.9091134,-1,-12.982015,-2.2591543,1
MGYG000002522,Gut,2477,-3.5666943,9.965016,4,10.080426,2.2267375,7
MGYG000002523,Gut,2531,-2.6183457,6.004731,4,10.295725,-3.48944,6
MGYG000002524,Gut,3714,4.7886333,-1.0118191,-1,-12.500284,-2.9982195,1
MGYG000002525,Gut,4418,4.793187,-1.0188932,-1,-12.499431,-2.9513762,1
MGYG000002526,Gut,4281,3.2006462,3.0098748,-1,-12.295734,-2.7399557,1
MGYG000002527,Gut,3849,3.213299,2.9951336,-1,-12.270664,-2.7264833,1
MGYG000002528,Gut,2902,-6.761353,4.8034353,4,7.734521,2.0246413,7
MGYG000002529,Gut,3986,3.1968153,2.9935586,-1,-12.326628,-2.8047159,1
MGYG000002530,Gut,2297,-3.3146613,8.767537,4,8.670416,-2.867613,6
MGYG000002531,Gut,3145,-0.45282403,9.9043255,4,7.9951825,3.4829323,7
MGYG000002532,Gut,3559,4.793652,-1.0019195,-1,-12.283737,-2.7426631,1
MGYG000002533,Gut,4268,3.2364712,4.9561796,5,-12.258807,-2.7040489,1
MGYG000002534,Gut,5284,5.748104,-1.8935723,-1,-13.059049,-2.6285057,1
MGYG000002535,Gut,4484,5.753435,-1.8797326,-1,-13.039004,-2.7075703,1
MGYG000002536,Gut,2938,4.782351,-0.9986748,-1,-12.310677,-2.7820146,1
MGYG000002537,Gut,2209,6.3805494,6.593749,1,-6.5520196,-10.230404,2
MGYG000002538,Gut,5048,6.1569,-2.461266,-1,-13.03591,-2.1453872,1
MGYG000002539,Gut,1838,14.343046,9.559282,0,8.180396,16.245937,0
MGYG000002540,Gut,3089,1.667044,8.551609,6,-9.4157,8.754782,3
MGYG000002541,Gut,2147,-1.6934047,4.57232,4,-10.760191,0.102309816,1
MGYG000002542,Gut,2733,1.745301,4.898378,5,11.591434,8.404557,5
MGYG000002543,Gut,1603,-0.37593573,11.741108,4,-6.1418977,-0.47617468,1
MGYG000002544,Gut,2929,5.0031943,6.1224003,5,15.506597,14.746386,0
MGYG000002545,Gut,2430,-2.1283054,3.4298885,4,12.520716,-4.476573,6
MGYG000002546,Gut,2581,-2.0296433,3.3803294,4,10.174028,-3.4948766,6
MGYG000002547,Gut,2109,0.13879825,7.22307,4,2.244632,1.6443223,4
MGYG000002548,Gut,2479,-2.0145538,14.573661,3,-1.1660143,-4.794422,2
MGYG000002549,Gut,4372,1.2125534,8.458816,6,-10.122748,9.6246,3
MGYG000002551,Gut,1577,3.7776942,-1.1233864,-1,-11.002811,0.50202686,1
MGYG000002552,Gut,2483,-3.8753934,10.124898,4,7.7011886,3.9435606,7
MGYG000002553,Gut,1241,-2.6088662,8.476374,4,9.19346,-4.824559,6
MGYG000002554,Gut,1326,-4.133918,14.014955,3,13.833181,8.476999,5
MGYG000002555,Gut,1838,0.10506532,7.2027583,4,2.183823,1.7094853,4
MGYG000002556,Gut,2046,3.035812,8.9411955,6,-8.018066,10.8785515,3
MGYG000002557,Gut,1759,14.571544,11.097976,0,7.785261,16.66355,0
MGYG000002558,Gut,2399,3.108322,9.25132,6,-8.526655,8.036014,3
MGYG000002559,Gut,2116,-3.484145,10.421273,4,7.72426,3.9230654,7
MGYG000002560,Gut,4004,1.2678198,8.7175255,6,-10.0821295,9.562551,3
MGYG000002561,Gut,3414,1.4726595,8.597929,6,-10.0021715,9.474907,3
MGYG000002562,Gut,1452,-4.326015,4.93746,4,1.7655425,2.256275,4
MGYG000002563,Gut,2574,-0.9145819,17.284517,2,10.306206,3.9375978,-1
MGYG000002564,Gut,1953,4.342934,8.658072,6,-6.5167217,12.539882,3
MGYG000002565,Gut,1648,-0.6400884,7.737297,4,1.6373723,1.2341892,4
MGYG000002566,Gut,1663,14.811409,12.547009,0,7.776949,17.168356,0
MGYG000002567,Gut,1650,3.7919505,8.51588,6,-7.687793,11.159864,3
MGYG000002568,Gut,2260,1.027588,8.557512,6,-9.632136,8.802114,3
MGYG000002570,Gut,1738,-2.8166313,9.214277,4,9.483039,-3.267105,6
MGYG000002571,Gut,1075,-2.1139593,16.840845,2,2.7908075,-10.92213,-1
MGYG000002572,Gut,1024,-1.9042199,17.675226,2,2.8900242,-10.7889595,-1
MGYG000002573,Gut,1780,-5.3104777,5.084935,4,8.878003,-3.0436337,6
MGYG000002574,Gut,3389,-1.053572,18.058699,2,13.743108,10.581709,5
MGYG000002575,Gut,1869,1.576296,8.798661,6,-8.042874,8.631784,3
MGYG000002576,Gut,1601,14.831456,12.482312,0,7.655482,17.30435,0
MGYG000002578,Gut,1776,-1.3333118,6.72191,4,-2.3835986,0.7166611,4
MGYG000002579,Gut,1615,-3.03929,12.67923,3,11.413411,8.741976,5
MGYG000002580,Gut,2504,-3.869399,10.154719,4,7.7497883,3.903138,7
MGYG000002581,Gut,1184,-2.2017257,17.40214,2,2.7057858,-11.033163,-1
MGYG000002582,Gut,1396,-0.9697606,11.491051,4,-10.591786,0.7275536,1
MGYG000002583,Gut,1368,-1.6445924,17.848846,2,2.601932,-11.165899,-1
MGYG000002584,Gut,1999,2.7890155,7.523748,6,-0.8091283,10.262023,3
MGYG000002585,Gut,2038,1.5143102,8.5734,6,-9.921017,9.225178,3
MGYG000002586,Gut,1510,-3.7100554,9.587811,4,11.234955,0.85935956,7
MGYG000002587,Gut,3285,1.4333694,7.8973446,6,-10.341522,9.186739,3
MGYG000002588,Gut,2070,-3.0726702,2.5500753,4,11.499902,-1.7098542,6
MGYG000002589,Gut,2387,-2.8972554,3.087344,4,12.219708,-3.1385093,6
MGYG000002590,Gut,850,-1.0179942,15.133791,3,9.3839245,-13.79619,-1
MGYG000002591,Gut,1597,2.6294281,5.506153,5,-9.89653,0.570431,1
MGYG000002592,Gut,2228,2.8389564,7.0994024,6,-6.5789466,13.335894,3
MGYG000002593,Gut,1352,1.663082,4.8308663,5,11.2454405,8.63356,5
MGYG000002594,Gut,2028,-4.1408534,13.953164,3,13.683912,8.315918,5
MGYG000002595,Gut,1595,-2.858643,3.132395,4,11.920333,-2.367487,6
MGYG000002596,Gut,2355,-4.776084,5.2984686,4,7.8438983,1.733609,7
MGYG000002597,Gut,1424,4.3422637,8.675777,6,11.361312,1.1525536,7
MGYG000002599,Gut,1710,5.549673,6.7065787,5,10.821497,15.559241,0
MGYG000002600,Gut,1979,-4.79279,5.472505,4,11.176428,0.9206024,7
MGYG000002601,Gut,2175,-2.6507227,3.143148,4,12.190453,-3.161486,6
MGYG000002602,Gut,1876,-3.249633,10.4189205,4,11.028903,-0.87030774,6
MGYG000002603,Gut,1985,3.2459714,10.161987,6,-8.609862,7.6762,3
MGYG000002604,Gut,1652,-2.2618086,3.4872992,4,11.207817,-2.5730217,6
MGYG000002605,Gut,1306,-1.733862,10.724782,4,-0.36166865,17.365211,0
MGYG000002606,Gut,1837,3.3764756,8.306036,6,-7.882021,11.09389,3
MGYG000002607,Gut,1048,-0.46646562,15.748868,3,9.534698,-13.983154,-1
MGYG000002608,Gut,1748,3.7236283,8.256846,6,-7.6866794,11.183782,3
MGYG000002609,Gut,2671,-3.7887478,9.829716,4,8.061682,3.6623054,7
MGYG000002610,Gut,1928,-1.883067,3.1715937,4,12.456238,-4.4294004,6
MGYG000002612,Gut,1856,-2.8745682,3.2141101,4,11.923037,-2.3636565,6
MGYG000002613,Gut,2109,3.0909204,9.310138,6,-8.373855,7.9501376,3
MGYG000002614,Gut,2013,1.0077345,8.625828,6,-9.619055,8.809353,3
MGYG000002616,Gut,1400,-1.499162,7.340237,4,-2.2138965,0.5097304,4
MGYG000002617,Gut,1764,-2.7340288,3.3727355,4,11.728314,-2.0043113,6
MGYG000002619,Gut,2341,-1.8714522,3.1354043,4,12.506387,-4.4681997,6
MGYG000002620,Gut,2802,-1.7695342,3.8917108,4,3.2845018,8.119453,3
MGYG000002621,Gut,2702,1.6979156,8.582799,6,-9.757621,8.950176,3
MGYG000002622,Gut,2602,0.99980015,8.611173,6,-9.636601,8.822186,3
MGYG000002623,Gut,2239,-5.4585147,5.02351,4,11.249729,-1.0142719,6
MGYG000002624,Gut,1006,-2.2862687,6.8530874,4,8.12131,-6.1148725,6
MGYG000002625,Gut,2180,-5.3920517,5.0812745,4,10.895553,-2.8943458,6
MGYG000002626,Gut,1893,-3.454533,8.848279,4,11.211753,-0.9641488,6
MGYG000002627,Gut,1994,-2.8096356,2.8238828,4,11.236654,-2.5252087,6
MGYG000002628,Gut,2291,-5.2380066,4.6886396,4,9.698384,2.2124252,7
MGYG000002629,Gut,778,1.8453711,9.557014,6,9.927013,-4.518379,6
MGYG000002630,Gut,1217,-3.0479004,15.4596,2,1.6008308,1.2509942,4
MGYG000002631,Gut,1733,3.7990232,-1.1060344,-1,-11.01938,0.5274983,1
MGYG000002633,Gut,2292,-6.5803,4.764465,4,7.547901,3.621366,7
MGYG000002634,Gut,1811,3.7575467,-1.0686535,-1,-11.025946,0.5225221,1
MGYG000002635,Gut,1485,-2.697099,16.571758,2,13.54026,10.389895,5
MGYG000002636,Gut,1523,2.3487394,10.151968,6,-7.508199,7.955419,3
MGYG000002637,Gut,1716,2.3656762,10.167072,6,-7.6995325,7.8550496,3
MGYG000002638,Gut,2308,-3.5957212,9.857158,4,10.090259,2.2229872,7
MGYG000002639,Gut,1528,3.7861416,-1.1033796,-1,-11.029898,0.52206016,1
MGYG000002640,Gut,1673,1.7079731,14.161705,-1,1.5941734,1.183063,4
MGYG000002641,Gut,2244,-1.8765047,3.1635127,4,12.500424,-4.4645557,6
MGYG000002642,Gut,1585,1.6990671,14.151802,-1,1.5474907,1.1451339,4
MGYG000002643,Gut,2258,2.4756148,5.9292264,5,-9.555026,0.19642304,1
MGYG000002645,Gut,1666,1.6879863,14.142847,-1,1.5832057,1.1754172,4
MGYG000002646,Gut,1360,1.6745224,14.120163,-1,1.53993,1.1266385,4
MGYG000002648,Gut,1448,-1.6503909,7.1085725,4,-2.3845131,0.71572506,4
MGYG000002649,Gut,862,-1.5689437,9.674305,4,-2.180912,0.4731332,4
MGYG000002650,Gut,2073,-0.88859874,5.957207,4,-0.35242727,10.705194,3
MGYG000002651,Gut,1948,-1.8727379,3.1508536,4,12.4935055,-4.439325,6
MGYG000002652,Gut,1580,-0.949544,8.5304165,4,-6.789841,11.2154,3
MGYG000002653,Gut,2196,2.4212573,9.602888,6,-8.402844,7.9113398,3
MGYG000002654,Gut,856,-2.1524196,8.153375,4,7.973832,-6.131778,6
MGYG000002655,Gut,1348,-3.622697,9.241623,4,10.615634,1.8757538,7
MGYG000002656,Gut,1396,-3.796026,7.8805175,4,12.672385,-2.0079958,6
MGYG000002657,Gut,2548,-6.2838535,4.8082557,4,8.22004,3.3849168,7
MGYG000002658,Gut,1760,-4.6554174,5.8534856,4,10.0644455,2.149793,7
MGYG000002659,Gut,1790,-3.0037673,6.9086103,4,2.3849332,2.5009458,4
MGYG000002660,Gut,1052,-2.6382084,8.105364,4,-0.15437378,17.091772,0
MGYG000002661,Gut,1840,-3.066245,7.898539,4,8.63287,-2.8319852,6
MGYG000002662,Gut,1442,1.6284802,9.129198,6,-6.745512,11.082428,3
MGYG000002663,Gut,1452,3.309215,9.192499,6,-8.145252,8.07613,3
MGYG000002664,Gut,1511,1.6205386,9.04956,6,-6.7436175,11.088016,3
MGYG000002665,Gut,1406,-0.8321899,8.123148,4,-0.41077816,17.409153,0
MGYG000002666,Gut,516,-1.5422271,7.619362,4,-2.0832357,0.37912527,4
MGYG000002667,Gut,1569,-3.8434067,7.888794,4,12.636529,-2.0191462,6
MGYG000002668,Gut,1813,3.3034983,9.831575,6,-8.258878,8.06322,3
MGYG000002669,Gut,1078,-0.85677147,8.051055,4,-0.41416538,17.410353,0
MGYG000002670,Gut,2154,-3.8024952,9.805469,4,7.8024335,3.5975914,7
MGYG000002671,Gut,2016,-2.4095025,9.852907,4,5.2558002,2.9109857,-1
MGYG000002672,Gut,1787,-3.2883554,8.50745,4,9.723555,-4.7562447,6
MGYG000002673,Gut,2478,-3.1116366,2.639532,4,11.5896845,-1.7082278,6
MGYG000002674,Gut,1614,3.1007402,7.008909,6,-6.556774,13.292115,3
MGYG000002675,Gut,1731,3.2914362,8.476432,6,-6.6171393,13.106008,3
MGYG000002676,Gut,1710,-2.4536612,6.8972583,4,9.745962,-4.897964,6
MGYG000002677,Gut,1331,-2.6089773,4.4192758,4,9.776657,-4.227359,6
MGYG000002678,Gut,1140,-2.2765837,6.834327,4,8.112713,-6.2330136,6
MGYG000002680,Gut,2724,-3.0697854,2.832935,4,11.509186,-1.670802,6
MGYG000002681,Gut,1711,-2.5622735,4.817356,4,10.024831,-4.424085,6
MGYG000002682,Gut,2108,-2.9688177,2.998973,4,11.583358,-1.7665613,6
MGYG000002683,Gut,2332,-2.904161,8.525113,4,8.949248,-4.099845,6
MGYG000002684,Gut,1822,-2.9203246,5.122834,4,10.215204,-3.4701643,6
MGYG000002685,Gut,2403,-2.8464673,5.566665,4,9.107959,-3.9748359,6
MGYG000002686,Gut,1293,5.018697,6.3885303,5,15.203568,14.377098,0
MGYG000002687,Gut,2183,-1.3633916,4.072502,4,3.2947404,8.1085825,3
MGYG000002688,Gut,1283,-2.380958,6.5032296,4,8.083219,-6.158356,6
MGYG000002689,Gut,1867,-2.7732744,3.0556972,4,10.963415,-2.8856242,6
MGYG000002690,Gut,1702,14.544708,10.571466,0,7.2305336,16.747375,0
MGYG000002691,Gut,2714,-2.9163315,3.0775824,4,11.485897,-1.6652272,6
MGYG000002692,Gut,908,13.884866,9.222097,0,7.951566,17.934898,0
MGYG000002693,Gut,2428,-4.6074505,4.8456774,4,7.835741,2.0519361,7
MGYG000002694,Gut,1899,-2.7965934,3.910114,4,9.832715,-3.844836,6
MGYG000002695,Gut,1571,-2.710036,6.454107,4,9.626562,-4.67995,6
MGYG000002696,Gut,2117,-3.2287042,2.7982733,4,12.199,-1.7309339,6
MGYG000002697,Gut,1996,-2.536065,4.457448,4,9.902981,-3.9307957,6
MGYG000002698,Gut,1203,-2.1038637,3.8106894,4,11.258663,-2.672873,6
MGYG000002699,Gut,2710,-1.9422247,4.4830394,4,10.708768,-3.9031093,6
MGYG000002701,Gut,1212,-2.4341784,4.6400347,4,9.050537,-5.139048,6
MGYG000002702,Gut,2098,-2.4041173,4.6880226,4,9.99356,-3.8321884,6
MGYG000002703,Gut,1894,-1.001162,6.614852,4,-10.206669,0.13681015,1
MGYG000002704,Gut,2385,-2.940445,3.0287998,4,11.548984,-1.7207165,6
MGYG000002705,Gut,2372,-2.4626615,4.402157,4,9.967676,-3.8509269,6
MGYG000002706,Gut,1950,-1.1094617,4.2150607,4,3.308675,8.095642,3
MGYG000002707,Gut,2305,-3.2299008,2.802964,4,11.493449,-1.6846541,6
MGYG000002708,Gut,2389,-2.95236,5.0554614,4,10.182557,-3.600188,6
MGYG000002709,Gut,1730,-2.598805,4.452006,4,9.836084,-4.0380554,6
MGYG000002710,Gut,1999,-1.6932459,5.5360303,4,12.132772,-2.8629646,6
MGYG000002711,Gut,2857,-2.5584607,4.290483,4,9.979378,-3.8561337,6
MGYG000002712,Gut,2034,5.1477995,6.4271164,5,15.391746,14.621166,0
MGYG000002713,Gut,1944,-2.985574,8.631176,4,8.925462,-4.086846,6
MGYG000002714,Gut,1416,15.042303,13.620668,0,7.1963844,17.611591,0
MGYG000002715,Gut,1939,-1.6948949,5.735053,4,11.779988,-2.1641438,6
MGYG000002716,Gut,1644,-3.8025014,7.901134,4,12.622952,-2.0428724,6
MGYG000002717,Gut,3862,1.2798845,8.6816635,6,-10.136236,9.679781,3
MGYG000002718,Gut,2423,-2.0117054,4.9775505,4,11.048898,-1.6248661,6
MGYG000002719,Gut,2362,-2.8421004,5.0933914,4,9.104982,-3.9722075,6
MGYG000002720,Gut,1898,-2.4167693,3.6314042,4,11.976124,-2.4011917,6
MGYG000002721,Gut,2294,3.227848,8.537256,6,-8.274612,11.089574,3
MGYG000002722,Gut,1502,2.8022118,7.1821723,6,-6.7248116,12.921807,3
MGYG000002723,Gut,1537,-3.6412122,7.869332,4,9.595667,-4.974494,6
MGYG000002724,Gut,1758,-2.8520226,3.1130862,4,11.916218,-2.3333483,6
MGYG000002725,Gut,2332,3.7945993,8.380102,6,-8.303098,11.196119,3
MGYG000002726,Gut,2026,-2.3778343,3.94731,4,11.5796795,-1.7514886,6
MGYG000002727,Gut,2376,-3.0697691,2.7368546,4,11.551267,-1.7114842,6
MGYG000002728,Gut,1539,14.886399,12.981671,0,7.0300045,17.525965,0
MGYG000002729,Gut,1031,14.409441,9.687344,0,7.9168816,17.929897,0
MGYG000002730,Gut,1419,15.006176,13.720784,0,7.0700192,17.683525,0
MGYG000002731,Gut,897,15.072126,13.989655,0,7.1777887,17.727367,0
MGYG000002732,Gut,1464,14.981386,13.386566,0,7.0547175,17.724308,0
MGYG000002733,Gut,1641,14.369421,9.884379,0,6.853374,17.401865,0
MGYG000002734,Gut,1637,14.700414,11.455215,0,6.828527,17.503912,0
MGYG000002735,Gut,1670,14.672119,11.706368,0,7.1779656,17.06658,0
MGYG000002736,Gut,1886,-2.7439086,6.579563,4,9.660201,-3.4072478,6
MGYG000002737,Gut,1602,3.2478616,9.147433,6,-8.0786085,8.074262,3
MGYG000002738,Gut,3138,-5.6835604,4.3233213,4,8.437688,2.0350244,7
MGYG000002739,Gut,1426,15.020118,13.785068,0,6.9360476,17.758425,0
MGYG000002740,Gut,1593,14.8148775,12.286239,0,6.89576,17.818684,0
MGYG000002741,Gut,1652,14.725003,11.175874,0,6.861241,17.346367,0
MGYG000002742,Gut,1639,14.692819,11.473693,0,6.741148,17.446587,0
MGYG000002743,Gut,1603,14.834703,12.619488,0,6.975297,17.383942,0
MGYG000002744,Gut,1731,14.513474,11.010268,0,7.241703,16.458517,0
MGYG000002745,Gut,1714,14.676374,11.584391,0,7.141061,16.57534,0
MGYG000002746,Gut,1552,14.744393,10.990531,0,7.0122514,17.805244,0
MGYG000002747,Gut,1639,14.608597,9.759483,0,6.895614,17.381683,0
MGYG000002748,Gut,1660,14.684559,11.482924,0,6.9162765,17.193369,0
MGYG000002749,Gut,1334,15.038186,13.738511,0,6.908461,17.793806,0
MGYG000002750,Gut,1475,14.922692,13.150032,0,7.0970263,17.780212,0
MGYG000002751,Gut,1728,14.630956,10.621785,0,7.2481923,16.611568,0
MGYG000002752,Gut,1607,14.522466,10.553884,0,6.8557916,17.565718,0
MGYG000002753,Gut,1287,-1.4975557,5.414482,4,12.669316,-2.0075767,6
MGYG000002754,Gut,1709,14.315694,10.260751,0,7.0599337,16.80043,0
MGYG000002755,Gut,1682,14.59965,11.001499,0,6.958863,16.981281,0
MGYG000002756,Gut,3208,-4.690988,4.067911,4,8.455878,2.0104005,7
MGYG000002757,Gut,1724,14.507358,10.138054,0,7.4002166,16.867733,0
